DATA LENGTH(steps) :
2489
STEP LENGTH(sec) :
0.005000

PCz,         PEL_Q0,      PEL_Q1,      PEL_Q2,      PEL_Q3,      WST,         RSP,         RSR,         RSY,         REP,         REY,         LSP,         LSR,         LSY,         LEP,         LEY,         PCzp,        wPELx,       wPELy,       wPELz,       WSTp,        RSPp,        RSRp,        RSYp,        REPp,        REYp,        LSPp,        LSRp,        LSYp,        LEPp,        LEYp,        PCzpp,       WSTpp,       RSPpp,       RSRpp,       RSYpp,       REPpp,       REYpp,       LSPpp,       LSRpp,       LSYpp,       LEPpp,       LEYpp
0.627140     0.980303     -0.021604    0.018099     0.195480     0.286022     -1.912388    -0.793798    1.364988     -0.467241    0.293080     0.058090     0.559637     -0.247084    -0.563526    0.039250     0.026718     -0.123585    0.100317     0.291296     -0.140004    -3.112386    1.485844     0.344849     -0.018997    0.861544     -0.298309    -0.076280    0.057402     -0.145865    -0.002900    -0.077024    -0.157776    10.792297    1.937344     -15.297285   2.324746     -1.708093    0.405725     -0.718111    1.287410     -1.607199    0.298108    
0.627273     0.980148     -0.021872    0.018393     0.196199     0.285320     -1.927815    -0.786344    1.366521     -0.467307    0.297366     0.056604     0.559247     -0.246781    -0.564276    0.039239     0.026315     -0.124612    0.102737     0.295260     -0.140661    -3.057631    1.494729     0.268327     -0.007467    0.852609     -0.296133    -0.079775    0.063650     -0.154062    -0.001347    -0.084073    -0.104834    11.109848    1.616637     -15.311300   2.287457     -1.865904    0.464758     -0.679576    1.211665     -1.671631    0.323172    
0.627403     0.979990     -0.022142    0.018692     0.196927     0.284615     -1.942965    -0.778850    1.367671     -0.467316    0.301606     0.055129     0.558839     -0.246447    -0.565067    0.039237     0.025883     -0.125426    0.105124     0.299079     -0.141048    -3.001368    1.502011     0.191869     0.003859     0.842894     -0.293668    -0.083073    0.069500     -0.162566    0.000323     -0.088876    -0.050158    11.395165    1.296126     -15.272129   2.242729     -2.019909    0.521060     -0.639640    1.128326     -1.729706    0.344608    
0.627532     0.979829     -0.022411    0.018998     0.197664     0.283909     -1.957829    -0.771324    1.368439     -0.467269    0.305795     0.053667     0.558416     -0.246086    -0.565902    0.039243     0.025430     -0.126136    0.107403     0.302706     -0.141103    -2.944014    1.507712     0.116485     0.014927     0.832434     -0.290966    -0.086177    0.074796     -0.171329    0.002068     -0.092218    0.028337     11.546739    0.984562     -14.881296   2.184802     -2.164333    0.559849     -0.602183    0.990356     -1.775868    0.353574    
0.627658     0.979666     -0.022682    0.019309     0.198410     0.283204     -1.972405    -0.763773    1.368836     -0.467167    0.309930     0.052219     0.557977     -0.245699    -0.566780    0.039257     0.024957     -0.126863    0.109483     0.306095     -0.140770    -2.885943    1.511870     0.043167     0.025678     0.821278     -0.288068    -0.089096    0.079399     -0.180319    0.003865     -0.097023    0.104536     11.681665    0.678389     -14.446112   2.115605     -2.297899    0.599526     -0.565310    0.850661     -1.819883    0.365247    
0.627781     0.979501     -0.022954    0.019625     0.199164     0.282502     -1.986688    -0.756206    1.368871     -0.467012    0.314008     0.050786     0.557525     -0.245292    -0.567705    0.039281     0.024458     -0.127537    0.111403     0.309272     -0.140140    -2.827029    1.514528     -0.028412    0.036004     0.809539     -0.284918    -0.091830    0.083422     -0.189537    0.005779     -0.102513    0.147732     11.883745    0.384827     -14.185188   2.014526     -2.397615    0.660261     -0.528294    0.758702     -1.867221    0.400218    
0.627902     0.979333     -0.023226    0.019946     0.199925     0.281803     -2.000675    -0.748628    1.368552     -0.466807    0.318026     0.049370     0.557059     -0.244865    -0.568676    0.039315     0.023937     -0.128067    0.113219     0.312260     -0.139292    -2.767137    1.515731     -0.098612    0.045818     0.797325     -0.281472    -0.094385    0.086996     -0.198973    0.007863     -0.105781    0.191513     12.073240    0.096301     -13.894924   1.911071     -2.488009    0.718352     -0.493566    0.670630     -1.907356    0.433320    
0.628021     0.979162     -0.023499    0.020272     0.200693     0.281109     -2.014360    -0.741048    1.367885     -0.466554    0.321981     0.047972     0.556581     -0.244422    -0.569694    0.039360     0.023404     -0.128476    0.114937     0.315004     -0.138136    -2.706590    1.515510     -0.166632    0.055170     0.784668     -0.277814    -0.096789    0.090048     -0.208530    0.010035     -0.107699    0.270634     12.145240    -0.184685    -13.313035   1.829994     -2.574964    0.744807     -0.468130    0.550376     -1.915356    0.435648    
0.628136     0.978990     -0.023772    0.020601     0.201468     0.280421     -2.027741    -0.733473    1.366885     -0.466255    0.325872     0.046592     0.556091     -0.243965    -0.570761    0.039416     0.022856     -0.128807    0.116543     0.317457     -0.136592    -2.645733    1.513900     -0.231653    0.064100     0.771600     -0.274030    -0.099065    0.092480     -0.218109    0.012209     -0.111459    0.347229     12.197784    -0.459130    -12.695271   1.741967     -2.652277    0.768542     -0.442504    0.422186     -1.916251    0.434023    
0.628249     0.978815     -0.024045    0.020934     0.202248     0.279743     -2.040817    -0.725909    1.365568     -0.465913    0.329697     0.045231     0.555590     -0.243497    -0.571876    0.039482     0.022286     -0.129087    0.118011     0.319684     -0.134778    -2.584513    1.510965     -0.293955    0.072465     0.758233     -0.270076    -0.101189    0.094271     -0.227702    0.014413     -0.116237    0.378377     12.289995    -0.714948    -12.225634   1.603767     -2.694452    0.813034     -0.406833    0.294430     -1.920864    0.447362    
0.628359     0.978639     -0.024318    0.021271     0.203033     0.279074     -2.053586    -0.718363    1.363946     -0.465530    0.333455     0.043891     0.555079     -0.243022    -0.573038    0.039560     0.021698     -0.129330    0.119318     0.321745     -0.132807    -2.522847    1.506763     -0.353853    0.080114     0.744680     -0.265904    -0.103134    0.095432     -0.237296    0.016684     -0.119029    0.409718     12.376456    -0.966020    -11.733739   1.455978     -2.726568    0.855780     -0.371239    0.170073     -1.916992    0.461074    
0.628466     0.978460     -0.024591    0.021610     0.203823     0.278415     -2.066046    -0.710842    1.362030     -0.465112    0.337144     0.042572     0.554559     -0.242543    -0.574249    0.039649     0.021100     -0.129513    0.120490     0.323548     -0.130565    -2.460906    1.501306     -0.410699    0.087054     0.730980     -0.261588    -0.104927    0.096005     -0.246777    0.018990     -0.120321    0.487277     12.400246    -1.216736    -11.004688   1.320001     -2.753583    0.870783     -0.345997    0.058876     -1.875464    0.461317    
0.628570     0.978280     -0.024863    0.021952     0.204617     0.277768     -2.078195    -0.703350    1.359839     -0.464660    0.340765     0.041275     0.554030     -0.242062    -0.575506    0.039750     0.020494     -0.129610    0.121556     0.325001     -0.127934    -2.398857    1.494616     -0.463849    0.093310     0.717168     -0.257201    -0.106599    0.096032     -0.256033    0.021294     -0.121899    0.564920     12.419254    -1.459088    -10.255210   1.182249     -2.771037    0.884105     -0.322829    -0.048127    -1.826761    0.460200    
0.628671     0.978098     -0.025136    0.022297     0.205414     0.277135     -2.090034    -0.695895    1.357391     -0.464179    0.344316     0.040000     0.553493     -0.241582    -0.576809    0.039862     0.019880     -0.129610    0.122526     0.326161     -0.125030    -2.336604    1.486797     -0.513640    0.098829     0.703352     -0.252694    -0.108150    0.095532     -0.265067    0.023612     -0.123886    0.596678     12.481803    -1.668348    -9.661182    1.025580     -2.755351    0.918453     -0.297608    -0.151513    -1.787022    0.467107    
0.628769     0.977915     -0.025408    0.022644     0.206213     0.276518     -2.101561    -0.688482    1.354702     -0.463672    0.347798     0.038748     0.552949     -0.241107    -0.578157    0.039986     0.019254     -0.129514    0.123402     0.327090     -0.121971    -2.274066    1.477954     -0.560434    0.103563     0.689621     -0.248024    -0.109575    0.094510     -0.273886    0.025957     -0.126671    0.627185     12.533457    -1.869237    -9.056377    0.867836     -2.737064    0.949518     -0.272274    -0.257556    -1.740351    0.470728    
0.628864     0.977731     -0.025679    0.022992     0.207014     0.275916     -2.112775    -0.681116    1.351787     -0.463143    0.351212     0.037520     0.552397     -0.240637    -0.579548    0.040121     0.018613     -0.129348    0.124180     0.327732     -0.118656    -2.211487    1.468106     -0.603708    0.107544     0.675925     -0.243284    -0.110877    0.092921     -0.282379    0.028266     -0.129519    0.698566     12.497986    -2.069734    -8.253011    0.724702     -2.741514    0.946435     -0.248547    -0.377850    -1.656996    0.453179    
0.628955     0.977545     -0.025949    0.023343     0.207816     0.275331     -2.123676    -0.673801    1.348665     -0.462596    0.354557     0.036315     0.551840     -0.240177    -0.580980    0.040268     0.017965     -0.129139    0.124849     0.328027     -0.114980    -2.149090    1.457269     -0.642915    0.110807     0.662228     -0.238575    -0.112072    0.090752     -0.290418    0.030479     -0.129859    0.772026     12.460820    -2.265110    -7.430062    0.580287     -2.737123    0.937447     -0.229398    -0.489973    -1.558545    0.431998    
0.629043     0.977358     -0.026219    0.023694     0.208618     0.274766     -2.134266    -0.666543    1.345358     -0.462035    0.357834     0.035134     0.551277     -0.239730    -0.582452    0.040426     0.017318     -0.128899    0.125385     0.328004     -0.111018    -2.086678    1.445505     -0.678309    0.113298     0.648699     -0.233884    -0.113213    0.088139     -0.297905    0.032603     -0.128850    0.812923     12.503994    -2.440398    -6.727338    0.416138     -2.674635    0.938988     -0.226948    -0.555165    -1.436396    0.417460    
0.629128     0.977171     -0.026487    0.024047     0.209420     0.274221     -2.144543    -0.659346    1.341882     -0.461463    0.361044     0.033977     0.550708     -0.239296    -0.583959    0.040594     0.016669     -0.128629    0.125777     0.327701     -0.106861    -2.024033    1.432886     -0.710275    0.114958     0.635491     -0.229180    -0.114340    0.085217     -0.304778    0.034653     -0.130616    0.849689     12.554054    -2.607321    -6.059030    0.247856     -2.608599    0.942633     -0.223819    -0.613630    -1.312790    0.402516    
0.629210     0.976983     -0.026755    0.024400     0.210221     0.273697     -2.154506    -0.652214    1.338255     -0.460885    0.364189     0.032842     0.550133     -0.238878    -0.585500    0.040773     0.016008     -0.128282    0.126086     0.327083     -0.102481    -1.961270    1.419465     -0.738943    0.115784     0.622503     -0.224463    -0.115402    0.081953     -0.311078    0.036607     -0.133922    0.902491     12.551316    -2.760875    -5.408158    0.082780     -2.586469    0.944165     -0.201277    -0.692112    -1.207051    0.379311    
0.629288     0.976795     -0.027021    0.024754     0.211019     0.273196     -2.164156    -0.645152    1.334493     -0.460305    0.367269     0.031732     0.549554     -0.238477    -0.587070    0.040960     0.015337     -0.127825    0.126367     0.326113     -0.097832    -1.898548    1.405295     -0.764313    0.115791     0.609581     -0.219750    -0.116356    0.078298     -0.316827    0.038428     -0.134325    0.956885     12.537236    -2.907372    -4.739852    -0.080237    -2.582528    0.940982     -0.180211    -0.769611    -1.092731    0.349087    
0.629363     0.976606     -0.027286    0.025108     0.211815     0.272719     -2.173492    -0.638161    1.330612     -0.459727    0.370285     0.030645     0.548970     -0.238095    -0.588668    0.041157     0.014670     -0.127312    0.126573     0.324823     -0.092936    -1.835879    1.390429     -0.786123    0.114994     0.596606     -0.215095    -0.117268    0.074316     -0.321875    0.040049     -0.132676    1.001615     12.530583    -3.039008    -3.984366    -0.238223    -2.607439    0.921053     -0.184461    -0.823166    -0.926216    0.299050    
0.629435     0.976418     -0.027550    0.025462     0.212607     0.272267     -2.182514    -0.631247    1.326632     -0.459155    0.373235     0.029581     0.548381     -0.237733    -0.590289    0.041361     0.014008     -0.126795    0.126656     0.323241     -0.087815    -1.773228    1.374920     -0.804181    0.113416     0.583526     -0.210543    -0.118204    0.070084     -0.326074    0.041407     -0.132057    1.046604     12.529757    -3.164343    -3.238738    -0.393227    -2.624516    0.899797     -0.189918    -0.869785    -0.753276    0.244051    
